-1.0001,-1.9639,-2.6967,-2.7204,-2.7184,-2.7254,-2.6863,-2.7577,-2.7906,-2.795,-2.7923,-2.7836,-2.8143,-2.8153,-2.818,-2.8132,-2.8084,-2.8216,-2.8318,-2.8313,-2.8313,-2.8293,-2.8366,-2.8355,-2.8359,-2.8353,-2.8351,-2.8377,-2.8283,-2.8287,-2.8288,-2.8286,-2.8333,-2.8345,-2.8345,-2.8352,-2.8309,-2.8318,-2.8306,-2.8339,-2.8386,-2.8414,-2.8447,-2.8441,-2.8455,-2.8462,-2.8462,-2.8447,-2.8519,-2.8536,-2.8555,-2.852,-2.8562,-2.8589,-2.8569,-2.8533,-2.854,-2.8529,-2.8603,-2.8617,-2.8609,-2.8612,-2.8598,-2.8613,-2.8638,-2.8563,-2.8652,-2.861,-2.8672,-2.8711,-2.8692,-2.8705,-2.8681,-2.864,-2.8653,-2.8647,-2.8637,-2.8629,-2.8647,-2.911,-2.9015,-2.9033,-2.9044,-2.9039,-2.9036,-2.9029,-2.9027,-2.8993,-2.9025,-2.9025,-2.9022,-2.9025,-2.9033,-2.9067,-2.906,-2.9062,-2.9057,-2.9054,-2.9046,-2.9042,-2.9043,-2.9048,-2.8994,-2.8977,-2.8983,-2.897,-2.8967,-2.8971,-2.8947,-2.8948,-2.8945,-2.8948,-2.8949,-2.8963,-2.8972,-2.8977,-2.8992,-2.898,-2.901,-2.9019,-2.9021,-2.9023,-2.9035,-2.902,-2.9028,-2.9017,-2.9016,-2.9014,-2.9023,-2.9029,-2.9026,-2.9034,-2.9045,-2.9062,-2.9059,-2.9049,-2.9062,-2.906,-2.9082,-2.9047,-2.9024,-2.9046,-2.9051,-2.9054,-2.9054,-2.9063,-2.906,-2.9052,-2.9067,-2.9064
0,0.9648,2.4585,2.5353,2.5289,2.5534,2.4575,2.5511,2.6298,2.6318,2.6285,2.6108,2.6748,2.6809,2.667,2.6529,2.6482,2.6787,2.7096,2.7008,2.7026,2.697,2.7141,2.7116,2.711,2.7088,2.7079,2.7079,2.6824,2.6884,2.6893,2.6872,2.7,2.7036,2.7043,2.7075,2.6946,2.6943,2.6933,2.7039,2.7201,2.7274,2.7386,2.736,2.7418,2.7441,2.7441,2.7387,2.7601,2.7675,2.7777,2.7671,2.7684,2.7757,2.7652,2.7594,2.7609,2.7482,2.7689,2.7752,2.7727,2.7737,2.7689,2.7726,2.7814,2.7557,2.7754,2.7582,2.7785,2.7882,2.7758,2.7794,2.7657,2.7549,2.757,2.7554,2.7523,2.7505,2.7564,2.8895,2.8475,2.846,2.8474,2.8455,2.8458,2.8443,2.8443,2.8374,2.8463,2.8455,2.8443,2.8447,2.8451,2.8558,2.8525,2.8534,2.8527,2.8567,2.8561,2.8565,2.8576,2.8572,2.8423,2.8372,2.838,2.8331,2.8317,2.83,2.8238,2.8242,2.8228,2.8237,2.8248,2.829,2.8324,2.8355,2.8408,2.8358,2.8419,2.8446,2.8453,2.846,2.8496,2.8447,2.8443,2.8404,2.8406,2.8391,2.8417,2.845,2.8433,2.8457,2.8504,2.8567,2.8534,2.8492,2.8525,2.8511,2.8574,2.8456,2.8418,2.8458,2.8483,2.8493,2.8488,2.8514,2.8499,2.8481,2.8523,2.8505
0,0,-0.76165,-0.84591,-0.83825,-1.0312,-0.9505,-0.83757,-0.87894,-0.8509,-0.89515,-0.89798,-0.92847,-0.94132,-0.88146,-0.87809,-0.89128,-0.91793,-0.95067,-0.92147,-0.93084,-0.92129,-0.94143,-0.93998,-0.93672,-0.94047,-0.93841,-0.92459,-0.90627,-0.92218,-0.92403,-0.91897,-0.92694,-0.93066,-0.93329,-0.94603,-0.93156,-0.92416,-0.92581,-0.94489,-0.96244,-0.96929,-0.98249,-0.97448,-0.98467,-0.9883,-0.987,-0.97442,-0.99593,-1.0084,-1.041,-1.0293,-1.0083,-1.0134,-0.99377,-1.0068,-1.0082,-0.9822,-0.99555,-1.0057,-1.002,-1.0048,-0.9991,-1.0019,-1.0129,-0.97752,-0.98258,-0.96093,-0.98969,-1.0012,-0.97165,-0.97333,-0.94883,-0.94233,-0.94156,-0.93654,-0.93179,-0.93187,-0.91916,-1.0488,-0.98019,-0.95445,-0.95659,-0.9532,-0.95752,-0.95663,-0.95774,-0.95255,-0.96141,-0.95943,-0.95629,-0.95838,-0.95517,-0.96589,-0.9596,-0.96226,-0.96079,-0.97446,-0.9758,-0.97928,-0.98188,-0.98005,-0.97174,-0.96647,-0.9647,-0.96392,-0.96135,-0.95497,-0.95413,-0.95509,-0.95209,-0.95278,-0.95522,-0.96284,-0.96741,-0.97462,-0.98513,-0.97617,-0.97527,-0.97734,-0.97752,-0.97736,-0.98063,-0.9747,-0.96876,-0.96554,-0.96628,-0.96403,-0.9662,-0.97209,-0.96835,-0.96992,-0.97572,-0.98601,-0.97758,-0.97147,-0.97232,-0.97058,-0.97564,-0.9607,-0.96398,-0.96648,-0.96959,-0.97087,-0.9679,-0.97017,-0.96801,-0.96811,-0.9719,-0.96868
0,0,0,0.031288,0.026774,0.56462,0.36497,0.11539,0.072903,0.025218,0.15654,0.1522,0.15331,0.16849,0.10321,0.1332,0.13333,0.15179,0.16539,0.12859,0.14633,0.12306,0.14237,0.14101,0.13798,0.156,0.15087,0.13366,0.13693,0.15266,0.15375,0.14126,0.13109,0.13231,0.13602,0.16495,0.14874,0.13721,0.13745,0.15608,0.1623,0.16115,0.16655,0.14858,0.15746,0.16162,0.15933,0.13814,0.14217,0.15149,0.20601,0.19407,0.15706,0.15369,0.13969,0.18061,0.18241,0.16189,0.15407,0.15945,0.15638,0.16453,0.15859,0.15954,0.16612,0.14096,0.12282,0.12214,0.14655,0.16844,0.1337,0.12761,0.12153,0.12744,0.12615,0.11498,0.11212,0.11711,0.070018,0.10383,0.053067,0.0028289,0.014155,0.01279,0.021374,0.020871,0.025659,0.020812,0.024094,0.023199,0.017888,0.035085,0.03235,0.034479,0.028609,0.027252,0.018,0.033259,0.034156,0.040548,0.044147,0.042572,0.052528,0.049602,0.045567,0.058333,0.052591,0.047864,0.057186,0.058473,0.053232,0.053075,0.056324,0.066639,0.070211,0.078105,0.092856,0.081764,0.070997,0.069303,0.066971,0.063363,0.059678,0.056472,0.048769,0.051609,0.052217,0.053371,0.05367,0.057492,0.052875,0.051224,0.049895,0.05939,0.05028,0.046264,0.042295,0.041957,0.042781,0.035433,0.045621,0.051766,0.053221,0.054065,0.046065,0.045023,0.044702,0.047374,0.049178,0.046908
0,0,0,0,0.001139,-0.57252,-0.016342,0.42606,0.49187,0.51778,0.39139,0.48905,0.56449,0.54464,0.55937,0.52257,0.58377,0.61633,0.61594,0.63971,0.62476,0.6648,0.69162,0.69598,0.69832,0.67881,0.6897,0.73106,0.72782,0.72242,0.72212,0.74813,0.78024,0.78252,0.78022,0.74752,0.77622,0.78685,0.79004,0.78883,0.78713,0.79939,0.80372,0.82947,0.83095,0.82734,0.82602,0.85367,0.86658,0.86501,0.8231,0.83955,0.88842,0.8993,0.89673,0.86343,0.86227,0.88715,0.89775,0.89945,0.90003,0.88743,0.90185,0.9046,0.90094,0.91422,0.93226,0.9086,0.89477,0.86441,0.88819,0.8983,0.86332,0.85739,0.85396,0.85934,0.85752,0.85252,0.88328,0.90958,0.92263,0.96259,0.94623,0.93899,0.93525,0.93838,0.92727,0.93866,0.93884,0.9382,0.94329,0.90633,0.89809,0.89945,0.90175,0.91609,0.93516,0.92649,0.92891,0.92045,0.91642,0.91792,0.89961,0.90207,0.90531,0.89073,0.89965,0.90362,0.89792,0.89716,0.90412,0.90482,0.90179,0.89365,0.89097,0.88516,0.87174,0.88621,0.90056,0.90442,0.90804,0.91436,0.92955,0.92916,0.93138,0.92558,0.92518,0.92282,0.92082,0.92077,0.92356,0.92684,0.93815,0.93401,0.93814,0.94075,0.94563,0.94831,0.94763,0.94837,0.94234,0.93143,0.92779,0.92749,0.93615,0.94228,0.93921,0.94073,0.93914,0.93981
0,0,0,0,0,0.21125,-0.38967,-1.4165,-1.4772,-1.4857,-1.4588,-1.5942,-1.9009,-1.8611,-1.8462,-1.8324,-1.9035,-2.0575,-2.0813,-2.1018,-2.0963,-2.1284,-2.2498,-2.2543,-2.2596,-2.2488,-2.2607,-2.3717,-2.3597,-2.3609,-2.3603,-2.3855,-2.4416,-2.4474,-2.4462,-2.4303,-2.4577,-2.4732,-2.4787,-2.4944,-2.4975,-2.5125,-2.5292,-2.5503,-2.5651,-2.5652,-2.5578,-2.594,-2.6214,-2.6268,-2.6199,-2.6293,-2.6982,-2.7182,-2.7034,-2.7028,-2.7043,-2.7516,-2.7731,-2.7769,-2.7758,-2.769,-2.791,-2.805,-2.8103,-2.8128,-2.8312,-2.8012,-2.7972,-2.7898,-2.801,-2.8071,-2.7534,-2.7583,-2.7544,-2.7492,-2.7469,-2.7485,-2.7317,-2.7942,-2.7792,-2.7924,-2.7876,-2.7721,-2.7884,-2.7893,-2.7776,-2.8008,-2.8045,-2.8039,-2.8061,-2.7763,-2.7566,-2.7544,-2.7541,-2.7724,-2.7875,-2.7861,-2.7935,-2.7855,-2.7822,-2.7856,-2.7585,-2.7604,-2.7635,-2.7556,-2.7598,-2.7726,-2.7702,-2.7705,-2.7743,-2.7755,-2.7762,-2.7755,-2.7741,-2.7694,-2.7611,-2.7759,-2.7962,-2.801,-2.8035,-2.807,-2.8255,-2.8195,-2.8159,-2.8121,-2.8111,-2.8158,-2.8143,-2.8139,-2.8146,-2.8174,-2.8334,-2.8371,-2.8346,-2.8378,-2.8431,-2.8513,-2.8596,-2.8569,-2.8541,-2.8521,-2.8442,-2.8439,-2.8478,-2.8561,-2.8501,-2.8599,-2.862,-2.8619
0,0,0,0,0,0,0.22071,1.3358,1.4113,1.3925,1.4165,1.4688,1.8359,1.7877,1.7153,1.7103,1.7295,1.9187,1.9852,1.9884,1.9901,1.9979,2.1407,2.1405,2.1453,2.1351,2.1392,2.2564,2.2118,2.2224,2.223,2.2295,2.2871,2.2931,2.2938,2.2968,2.3001,2.319,2.3307,2.3606,2.3773,2.3844,2.4079,2.4181,2.4403,2.4456,2.4352,2.4737,2.5122,2.5252,2.5431,2.5358,2.5855,2.6115,2.5822,2.6017,2.6042,2.6301,2.6807,2.6904,2.688,2.6913,2.7,2.7228,2.751,2.7238,2.7507,2.723,2.7307,2.7506,2.7467,2.7497,2.7041,2.7111,2.7141,2.7231,2.7233,2.7239,2.6987,2.8171,2.7722,2.7678,2.7721,2.7583,2.7936,2.7786,2.7741,2.8068,2.8168,2.8138,2.8129,2.8052,2.7859,2.7828,2.7825,2.7924,2.7949,2.809,2.8218,2.8183,2.8182,2.8245,2.7813,2.7811,2.7854,2.7744,2.7724,2.7833,2.7689,2.7706,2.768,2.7695,2.7729,2.7819,2.7835,2.7824,2.7778,2.7849,2.8077,2.8149,2.8167,2.8158,2.8211,2.8101,2.8007,2.7985,2.7971,2.806,2.8116,2.8131,2.814,2.8171,2.8304,2.8413,2.8305,2.8313,2.8389,2.8471,2.8728,2.8568,2.8525,2.8595,2.8522,2.852,2.8559,2.862,2.8556,2.8691,2.8784,2.876
0,0,0,0,0,0,0,-0.41641,-0.47917,-0.39086,-0.47609,-0.4825,-0.60552,-0.58965,-0.40223,-0.42434,-0.42606,-0.51834,-0.59047,-0.53927,-0.55387,-0.54558,-0.6275,-0.62445,-0.62198,-0.62333,-0.61907,-0.66586,-0.62635,-0.65471,-0.65626,-0.65085,-0.67562,-0.67942,-0.68607,-0.71188,-0.69654,-0.70428,-0.71857,-0.77322,-0.79637,-0.79651,-0.80937,-0.81037,-0.83623,-0.84418,-0.83328,-0.8433,-0.87096,-0.88876,-0.93254,-0.91973,-0.90835,-0.92557,-0.88321,-0.93359,-0.93671,-0.9084,-0.94558,-0.96186,-0.95854,-0.96503,-0.95452,-0.96742,-1.0081,-0.94442,-0.94831,-0.92874,-0.95515,-0.97676,-0.9561,-0.95888,-0.922,-0.92152,-0.92698,-0.95311,-0.94943,-0.94338,-0.92051,-1.0274,-0.96394,-0.93936,-0.94981,-0.94309,-0.97527,-0.94694,-0.94941,-0.96103,-0.97411,-0.96625,-0.96444,-0.96761,-0.95583,-0.95382,-0.95427,-0.96931,-0.96687,-0.99441,-1.0052,-1.0089,-1.0147,-1.0224,-0.97781,-0.97836,-0.98176,-0.97111,-0.96901,-0.96793,-0.95409,-0.95707,-0.94701,-0.94761,-0.94796,-0.96356,-0.96864,-0.97416,-0.97769,-0.97638,-0.98817,-0.99431,-0.99543,-0.99189,-0.98208,-0.97451,-0.96212,-0.96471,-0.96378,-0.96877,-0.97662,-0.98569,-0.98455,-0.98863,-0.99562,-1.0087,-0.99088,-0.98903,-0.99377,-0.99729,-1.0242,-0.99463,-1.0016,-1.0048,-0.99955,-0.99952,-1.0037,-1.0094,-1.0051,-1.0165,-1.0279,-1.0223
0,0,0,0,0,0,0,0,0.020107,-0.083292,0.14374,0.081776,0.053495,0.075746,-0.10132,-0.015165,-0.062443,-0.020436,0.015201,-0.050011,-0.018394,-0.052723,0.00088888,-0.0027586,-0.0090319,0.022095,0.0085221,0.020899,0.0085494,0.038195,0.038353,0.019271,0.0090758,0.011567,0.020109,0.078489,0.047165,0.048011,0.052689,0.11033,0.13136,0.12506,0.12371,0.10985,0.13139,0.14017,0.13272,0.10017,0.092292,0.105,0.17915,0.16542,0.11567,0.11458,0.084559,0.17242,0.17782,0.12921,0.11942,0.12852,0.12987,0.1432,0.12983,0.12718,0.14888,0.079426,0.040408,0.049011,0.084878,0.11297,0.088363,0.087334,0.070595,0.0701,0.067962,0.08781,0.077809,0.078452,0.026126,0.052587,0.0087017,-0.034815,-0.0056281,-0.0062082,0.010284,-0.011572,-0.0019442,-0.06872,-0.063383,-0.069375,-0.071148,-0.046132,-0.049518,-0.052595,-0.052585,-0.028759,-0.031156,-0.008667,-0.0071231,0.0050665,0.016259,0.027256,0.0049427,0.008034,0.010442,0.010223,0.0059247,0.0060794,0.0073187,0.0096085,-0.0072046,-0.0083142,-0.0081372,0.0045147,0.0097116,0.01952,0.034597,0.031866,0.032767,0.034123,0.032189,0.024371,0.0039977,0.004222,0.00028441,0.0093027,0.0096021,0.011696,0.014298,0.025149,0.018292,0.01915,0.022265,0.033083,0.018563,0.018209,0.016563,0.015896,0.029463,0.0054729,0.028136,0.036423,0.034819,0.034608,0.02891,0.032799,0.029804,0.037114,0.044596,0.039312
0,0,0,0,0,0,0,0,0,0.038693,-0.19925,0.053059,0.24274,0.20908,0.24113,0.15185,0.32397,0.34349,0.32393,0.34629,0.31534,0.38587,0.41697,0.42472,0.43022,0.39228,0.41649,0.47244,0.49377,0.48228,0.48279,0.52937,0.57259,0.57409,0.57087,0.50976,0.56576,0.56922,0.57708,0.55723,0.54089,0.55988,0.57012,0.59684,0.59614,0.5886,0.58703,0.64395,0.68534,0.68552,0.61543,0.63738,0.70511,0.72375,0.72421,0.65634,0.65245,0.72063,0.74905,0.75176,0.74565,0.72088,0.74548,0.75337,0.75528,0.79082,0.84191,0.79039,0.76625,0.72861,0.74978,0.75443,0.73732,0.73117,0.73631,0.70791,0.71634,0.70258,0.78062,0.80881,0.81965,0.85633,0.8277,0.82095,0.81884,0.82761,0.81091,0.9533,0.9684,0.96974,0.97373,0.91454,0.91019,0.91224,0.91241,0.90699,0.91007,0.89108,0.89497,0.87926,0.86813,0.855,0.85345,0.85213,0.84915,0.85041,0.85851,0.85479,0.85513,0.85456,0.86716,0.86932,0.86977,0.86516,0.86326,0.85391,0.83532,0.84019,0.84559,0.8463,0.84969,0.86053,0.89535,0.88993,0.88214,0.87617,0.87351,0.87875,0.87893,0.87385,0.88084,0.88592,0.89161,0.88344,0.88798,0.88853,0.89203,0.89998,0.89899,0.90925,0.88894,0.86691,0.85691,0.857,0.86849,0.87469,0.8762,0.8707,0.86679,0.8694
