-0.99998,-1.963,-2.6915,-2.713,-2.7039,-2.7288,-2.6847,-2.7871,-2.8046,-2.804,-2.8033,-2.7975,-2.8186,-2.8186,-2.8155,-2.8167,-2.8153,-2.8288,-2.8326,-2.8318,-2.8311,-2.8314,-2.8354,-2.8358,-2.8361,-2.8387,-2.8406,-2.8408,-2.828,-2.8286,-2.8311,-2.8308,-2.832,-2.8286,-2.8274,-2.8283,-2.8319,-2.8379,-2.8384,-2.8383,-2.837,-2.8398,-2.8432,-2.8433,-2.8436,-2.8464,-2.8479,-2.8445,-2.8508,-2.8513,-2.8546,-2.8493,-2.8499,-2.8542,-2.8519,-2.8539,-2.8555,-2.8547,-2.8574,-2.8578,-2.8582,-2.8605,-2.8527,-2.8629,-2.8588,-2.857,-2.8587,-2.8573,-2.8659,-2.8685,-2.867,-2.869,-2.8649,-2.8635,-2.8634,-2.8648,-2.91,-2.8996,-2.9014,-2.9019,-2.9015,-2.9013,-2.9019,-2.9018,-2.9004,-2.903,-2.9033,-2.9004,-2.8993,-2.9029,-2.9061,-2.906,-2.9046,-2.9048,-2.9054,-2.9054,-2.9042,-2.9034,-2.9035,-2.9037
0,0.96392,2.4474,2.5174,2.4784,2.5474,2.4302,2.6221,2.6784,2.6681,2.6721,2.6583,2.6911,2.6932,2.6644,2.6654,2.6713,2.7023,2.7136,2.7025,2.7029,2.7057,2.7128,2.7136,2.7146,2.7229,2.7294,2.7212,2.6844,2.6898,2.6969,2.6953,2.6998,2.6897,2.6885,2.6929,2.7016,2.7177,2.7207,2.7232,2.7184,2.7241,2.7358,2.7361,2.7387,2.7474,2.7531,2.7422,2.759,2.7627,2.7766,2.7595,2.7512,2.7627,2.7509,2.756,2.7623,2.7551,2.7634,2.7653,2.7671,2.7742,2.7474,2.7716,2.7544,2.7511,2.7523,2.7478,2.7721,2.7818,2.7705,2.7753,2.756,2.7524,2.7529,2.7582,2.889,2.8445,2.8435,2.8438,2.8419,2.8414,2.8419,2.8421,2.8421,2.8493,2.8517,2.8426,2.8398,2.8472,2.8585,2.8548,2.8501,2.8517,2.8532,2.8551,2.8519,2.8539,2.8551,2.8586
0,0,-0.75575,-0.83281,-0.75997,-0.96882,-0.859,-0.88549,-0.94708,-0.91766,-0.98032,-0.96879,-0.95569,-0.96425,-0.88902,-0.9004,-0.92229,-0.95237,-0.95894,-0.92667,-0.93511,-0.9418,-0.95086,-0.95064,-0.95078,-0.97053,-0.97865,-0.95511,-0.92015,-0.93072,-0.93935,-0.93817,-0.94795,-0.93648,-0.94007,-0.94804,-0.95787,-0.96926,-0.97621,-0.98516,-0.97433,-0.97552,-0.98885,-0.98906,-0.99578,-1.0057,-1.0143,-0.99619,-1.0106,-1.0173,-1.0539,-1.0331,-1.0061,-1.015,-0.99622,-1.0045,-1.0131,-0.99605,-1.0033,-1.0064,-1.012,-1.0193,-0.98374,-0.99471,-0.97131,-0.974,-0.97251,-0.97029,-0.99343,-1.0064,-0.97657,-0.97722,-0.9465,-0.94447,-0.94636,-0.9334,-1.0625,-0.99076,-0.96533,-0.96609,-0.96285,-0.965,-0.96629,-0.96757,-0.97188,-0.97901,-0.98426,-0.97106,-0.97011,-0.97309,-0.98689,-0.9754,-0.96956,-0.97134,-0.97337,-0.98068,-0.97813,-0.98882,-0.9916,-0.99997
0,0,0,0.028607,-0.035246,0.44765,0.24131,0.11676,0.1428,0.11439,0.2831,0.23617,0.18843,0.20252,0.11875,0.1571,0.15752,0.18858,0.17784,0.13948,0.15626,0.15856,0.17233,0.17051,0.16742,0.19959,0.20477,0.18209,0.17181,0.16963,0.177,0.17466,0.19257,0.18078,0.18779,0.19641,0.2036,0.20343,0.21183,0.22203,0.20078,0.19175,0.19537,0.19499,0.20287,0.207,0.21487,0.19292,0.19503,0.19642,0.25023,0.23465,0.20207,0.20288,0.19112,0.20828,0.21144,0.19469,0.19544,0.19681,0.20562,0.21133,0.18676,0.17421,0.16634,0.17512,0.18374,0.19079,0.20152,0.2084,0.17215,0.16187,0.15529,0.15687,0.15784,0.11058,0.15032,0.097799,0.046129,0.053249,0.051253,0.059756,0.068893,0.070248,0.070233,0.073051,0.083281,0.069759,0.077368,0.078322,0.084827,0.07675,0.072878,0.06758,0.069364,0.076293,0.075894,0.089518,0.092951,0.10321
0,0,0,0,0.020956,-0.48442,0.051383,0.42539,0.41778,0.41723,0.24132,0.3752,0.51559,0.5035,0.54643,0.51684,0.57504,0.58323,0.5973,0.62263,0.61218,0.62449,0.65026,0.65275,0.6586,0.63703,0.63556,0.67741,0.67813,0.70446,0.7031,0.71307,0.69904,0.71713,0.71204,0.70562,0.70771,0.71121,0.70496,0.70291,0.73012,0.75082,0.75794,0.75845,0.75577,0.76075,0.7533,0.77893,0.7832,0.79211,0.76168,0.77351,0.81484,0.81643,0.82316,0.80868,0.81075,0.82216,0.82237,0.82447,0.82198,0.81433,0.83463,0.84813,0.84077,0.83761,0.81783,0.80636,0.79385,0.79223,0.81296,0.82693,0.78589,0.78553,0.7871,0.81838,0.82979,0.84569,0.88677,0.87399,0.87087,0.86568,0.85458,0.85349,0.85893,0.85954,0.84194,0.85928,0.84335,0.82754,0.82627,0.82108,0.82471,0.84004,0.84075,0.84708,0.84592,0.83588,0.83155,0.81995
0,0,0,0,0,0.18719,-0.39333,-1.42,-1.445,-1.4254,-1.3403,-1.4708,-1.8387,-1.8326,-1.8419,-1.8611,-1.9304,-2.0466,-2.0603,-2.0777,-2.0822,-2.1028,-2.2144,-2.2171,-2.2243,-2.2285,-2.2322,-2.333,-2.3122,-2.3444,-2.3549,-2.365,-2.3753,-2.3888,-2.3822,-2.3879,-2.4017,-2.4202,-2.4167,-2.4206,-2.4373,-2.4617,-2.4812,-2.4812,-2.4838,-2.4995,-2.4939,-2.5289,-2.5419,-2.5546,-2.5708,-2.568,-2.6294,-2.64,-2.6461,-2.6599,-2.6634,-2.6787,-2.69,-2.6934,-2.7042,-2.7065,-2.7254,-2.746,-2.7382,-2.7404,-2.735,-2.7248,-2.7098,-2.7095,-2.7157,-2.7235,-2.6629,-2.6659,-2.666,-2.657,-2.7069,-2.6985,-2.7088,-2.7005,-2.6923,-2.7145,-2.7092,-2.7061,-2.7098,-2.7137,-2.699,-2.7218,-2.707,-2.6783,-2.6748,-2.6717,-2.6748,-2.69,-2.695,-2.713,-2.708,-2.7026,-2.6972,-2.686
0,0,0,0,0,0,0.21448,1.3571,1.4559,1.4271,1.386,1.3937,1.7775,1.7772,1.7257,1.7629,1.7946,1.9376,1.9674,1.9589,1.9677,1.9877,2.1112,2.113,2.1195,2.1373,2.1472,2.2405,2.1729,2.2008,2.2179,2.2168,2.2437,2.2366,2.2321,2.2518,2.2763,2.3126,2.313,2.3197,2.3211,2.3316,2.3586,2.358,2.3625,2.3812,2.384,2.4237,2.4523,2.4643,2.5077,2.4787,2.5206,2.5455,2.5341,2.5656,2.5755,2.5817,2.6158,2.6202,2.6364,2.662,2.6441,2.6826,2.6704,2.6699,2.68,2.6721,2.6706,2.6763,2.6751,2.6802,2.6355,2.6378,2.6338,2.6329,2.7558,2.7136,2.7026,2.6986,2.6904,2.7384,2.7212,2.7196,2.7344,2.7426,2.7405,2.7525,2.7443,2.7225,2.719,2.7255,2.7233,2.7299,2.7358,2.7562,2.7496,2.7586,2.7544,2.749
0,0,0,0,0,0,0,-0.42857,-0.53714,-0.48586,-0.54731,-0.48304,-0.58233,-0.58379,-0.42269,-0.47884,-0.49374,-0.54643,-0.56754,-0.50622,-0.52079,-0.54054,-0.59985,-0.59784,-0.59787,-0.63269,-0.64491,-0.66908,-0.60035,-0.62789,-0.64391,-0.63901,-0.66592,-0.64494,-0.65662,-0.68377,-0.71988,-0.74903,-0.7548,-0.77016,-0.76122,-0.75509,-0.76858,-0.76691,-0.77342,-0.78083,-0.79084,-0.80925,-0.84065,-0.85167,-0.91295,-0.87572,-0.86942,-0.89234,-0.862,-0.89393,-0.90818,-0.88393,-0.91277,-0.91949,-0.93416,-0.96695,-0.90039,-0.91534,-0.89853,-0.90074,-0.90623,-0.90662,-0.9191,-0.92939,-0.91399,-0.91737,-0.88367,-0.88458,-0.88009,-0.89083,-1.0132,-0.94243,-0.91296,-0.90773,-0.90388,-0.9442,-0.91391,-0.92425,-0.93728,-0.9482,-0.95022,-0.94338,-0.94282,-0.93062,-0.93256,-0.93666,-0.93142,-0.93345,-0.93621,-0.96182,-0.9603,-0.98721,-0.98597,-0.98969
0,0,0,0,0,0,0,0,0.039152,-0.012371,0.26426,0.1533,0.087451,0.076781,-0.086795,0.031681,-0.0046102,-0.0035259,-0.021661,-0.09437,-0.062821,-0.057788,-0.020298,-0.026519,-0.037168,0.017242,0.026014,0.030364,0.0026085,0.0077527,0.022428,0.013931,0.042915,0.01653,0.036212,0.074845,0.10755,0.12961,0.13939,0.158,0.13267,0.11602,0.11059,0.10784,0.10971,0.098211,0.10816,0.092157,0.10776,0.11009,0.18882,0.16235,0.13511,0.14743,0.11807,0.15836,0.16437,0.12939,0.1308,0.13511,0.15134,0.16908,0.099227,0.066483,0.065055,0.072864,0.082394,0.098063,0.11559,0.12117,0.097701,0.089219,0.07062,0.07291,0.06924,0.047249,0.082806,0.032114,-0.010725,-0.0066144,-0.0051131,0.013135,-0.00040904,0.020425,-0.039699,-0.034506,-0.03044,-0.039573,-0.030388,-0.032983,-0.028613,-0.015154,-0.017527,-0.015908,-0.014556,0.01036,0.010871,0.040609,0.047079,0.061942
0,0,0,0,0,0,0,0,0,0.018669,-0.28319,-0.051749,0.17276,0.19757,0.2207,0.10192,0.24974,0.33525,0.36537,0.40015,0.37659,0.40196,0.43613,0.44293,0.46164,0.43186,0.43055,0.47726,0.48999,0.52078,0.51493,0.53839,0.52443,0.55578,0.54461,0.51655,0.50907,0.49525,0.48409,0.47581,0.5123,0.54526,0.56055,0.56294,0.57361,0.6053,0.5962,0.63884,0.64041,0.65252,0.59487,0.61172,0.65801,0.65087,0.67943,0.65607,0.65888,0.68787,0.69626,0.69927,0.69088,0.68298,0.72854,0.77151,0.75183,0.7503,0.73007,0.69943,0.67322,0.67164,0.68651,0.70252,0.67125,0.66945,0.67366,0.72438,0.74689,0.75417,0.79165,0.77399,0.76934,0.7689,0.77348,0.75709,0.88921,0.90486,0.89206,0.90222,0.88481,0.86786,0.86377,0.82556,0.83023,0.83051,0.82901,0.8257,0.82783,0.80199,0.78415,0.75975
