26.29,26.29,26.08,26.043,26.03,26.036,26.047,26.074,26.052,26.071,26.079,26.105,26.11,26.134,26.107,26.058,26.063,26.069,26.064,26.08,26.071,26.085,26.072,26.049,26.034,26.042,26.047,26.009,26.002,25.988,25.982,26.025,26.015,25.876,25.795,25.781,25.787,25.782,25.782,25.786,25.772,25.77,25.828,25.738,25.679,25.688,25.727,25.706,25.668,25.635,25.613,25.609,25.604,25.582,25.636,25.432,25.4,25.368,25.342,25.32
26.228,26.231,26.031,25.996,25.982,25.987,25.998,26.025,26.004,26.022,26.028,26.054,26.058,26.081,26.056,26.005,26.009,26.015,26.013,26.03,26.02,26.035,26.028,26.001,25.981,25.994,25.998,25.966,25.96,25.948,25.942,25.958,25.936,25.78,25.692,25.673,25.683,25.685,25.681,25.687,25.681,25.681,25.737,25.652,25.59,25.601,25.638,25.617,25.582,25.547,25.529,25.526,25.526,25.507,25.562,25.357,25.337,25.306,25.277,25.252
26.206,26.209,26.013,25.98,25.967,25.972,25.983,26.01,25.99,26.008,26.015,26.041,26.044,26.068,26.043,25.992,25.996,26.002,25.999,26.016,26.009,26.029,26.023,25.995,25.971,25.984,25.989,25.956,25.952,25.938,25.931,25.947,25.919,25.75,25.656,25.632,25.641,25.644,25.642,25.648,25.645,25.646,25.702,25.619,25.561,25.571,25.608,25.588,25.553,25.52,25.502,25.5,25.5,25.482,25.539,25.334,25.311,25.283,25.255,25.228
26.23,26.232,26.04,26.007,25.996,26.002,26.014,26.039,26.02,26.038,26.044,26.071,26.067,26.091,26.066,26.014,26.019,26.024,26.022,26.038,26.033,26.051,26.048,26.02,25.996,26.01,26.015,25.986,25.984,25.971,25.967,25.989,25.963,25.802,25.695,25.662,25.666,25.671,25.668,25.671,25.669,25.67,25.719,25.637,25.578,25.591,25.628,25.61,25.575,25.541,25.524,25.523,25.524,25.507,25.57,25.365,25.345,25.317,25.291,25.265
26.17,26.175,26,25.972,25.962,25.971,25.982,26.004,25.987,26.005,26.012,26.038,26.036,26.059,26.035,25.986,25.99,25.996,25.991,26.007,26.004,26.021,26.019,25.983,25.964,25.978,25.983,25.946,25.949,25.942,25.944,25.953,25.927,25.765,25.669,25.583,25.592,25.6,25.604,25.61,25.607,25.608,25.653,25.583,25.527,25.539,25.573,25.556,25.524,25.49,25.476,25.474,25.474,25.457,25.52,25.303,25.278,25.25,25.226,25.21
26.034,26.042,25.895,25.875,25.869,25.881,25.888,25.915,25.901,25.918,25.925,25.95,25.95,25.972,25.953,25.906,25.911,25.917,25.914,25.93,25.926,25.942,25.944,25.917,25.896,25.911,25.918,25.87,25.869,25.871,25.865,25.874,25.847,25.675,25.577,25.529,25.502,25.521,25.534,25.533,25.528,25.526,25.57,25.509,25.467,25.479,25.513,25.502,25.468,25.439,25.423,25.421,25.423,25.403,25.467,25.245,25.209,25.184,25.159,25.142
25.763,25.773,25.638,25.628,25.628,25.641,25.648,25.676,25.66,25.675,25.682,25.707,25.711,25.733,25.713,25.677,25.681,25.689,25.684,25.701,25.693,25.708,25.713,25.696,25.682,25.686,25.695,25.671,25.667,25.662,25.667,25.683,25.67,25.509,25.4,25.351,25.361,25.377,25.374,25.368,25.362,25.36,25.402,25.342,25.31,25.316,25.351,25.338,25.306,25.274,25.258,25.255,25.253,25.231,25.291,25.062,25.025,24.996,24.974,24.958
25.562,25.574,25.437,25.43,25.433,25.448,25.454,25.481,25.462,25.477,25.486,25.511,25.515,25.537,25.516,25.476,25.484,25.491,25.488,25.504,25.498,25.512,25.515,25.498,25.49,25.497,25.503,25.489,25.494,25.485,25.486,25.511,25.527,25.389,25.287,25.229,25.241,25.267,25.28,25.272,25.264,25.259,25.302,25.236,25.206,25.21,25.247,25.235,25.204,25.175,25.157,25.154,25.153,25.128,25.186,24.961,24.923,24.89,24.865,24.847
25.487,25.497,25.361,25.354,25.358,25.373,25.379,25.406,25.388,25.403,25.412,25.436,25.443,25.464,25.442,25.402,25.409,25.416,25.413,25.43,25.423,25.437,25.44,25.424,25.414,25.421,25.428,25.421,25.427,25.422,25.421,25.446,25.462,25.38,25.283,25.229,25.239,25.265,25.266,25.245,25.23,25.223,25.263,25.197,25.162,25.166,25.203,25.192,25.163,25.134,25.117,25.115,25.117,25.094,25.151,24.924,24.889,24.854,24.825,24.805
25.431,25.441,25.296,25.288,25.292,25.307,25.312,25.338,25.319,25.334,25.342,25.366,25.373,25.393,25.37,25.328,25.335,25.341,25.34,25.356,25.351,25.364,25.368,25.349,25.339,25.346,25.355,25.351,25.359,25.357,25.359,25.379,25.388,25.319,25.263,25.211,25.221,25.248,25.247,25.234,25.217,25.207,25.246,25.178,25.144,25.148,25.184,25.175,25.149,25.121,25.107,25.107,25.108,25.084,25.143,24.917,24.881,24.846,24.817,24.796
25.395,25.406,25.259,25.253,25.256,25.271,25.276,25.302,25.284,25.299,25.308,25.331,25.338,25.36,25.337,25.295,25.301,25.307,25.306,25.322,25.317,25.331,25.335,25.315,25.305,25.313,25.32,25.316,25.325,25.329,25.33,25.35,25.355,25.287,25.228,25.211,25.221,25.249,25.247,25.234,25.218,25.207,25.245,25.178,25.144,25.148,25.183,25.175,25.149,25.121,25.108,25.107,25.108,25.084,25.142,24.917,24.881,24.846,24.816,24.795
25.394,25.408,25.26,25.253,25.257,25.273,25.277,25.304,25.288,25.303,25.312,25.337,25.343,25.363,25.342,25.301,25.307,25.314,25.312,25.329,25.323,25.337,25.341,25.321,25.311,25.319,25.326,25.322,25.33,25.333,25.339,25.359,25.357,25.291,25.236,25.218,25.23,25.255,25.252,25.24,25.225,25.215,25.252,25.186,25.152,25.156,25.191,25.182,25.156,25.127,25.115,25.113,25.114,25.093,25.151,24.926,24.89,24.855,24.825,24.804
25.384,25.4,25.251,25.243,25.248,25.263,25.268,25.294,25.277,25.292,25.3,25.324,25.33,25.352,25.332,25.29,25.296,25.302,25.3,25.317,25.31,25.325,25.329,25.311,25.3,25.308,25.315,25.31,25.318,25.322,25.331,25.349,25.349,25.29,25.23,25.209,25.22,25.245,25.248,25.237,25.22,25.209,25.248,25.18,25.142,25.146,25.179,25.173,25.145,25.117,25.104,25.103,25.104,25.08,25.135,24.912,24.875,24.84,24.811,24.789
25.386,25.4,25.252,25.246,25.251,25.267,25.271,25.296,25.281,25.295,25.304,25.327,25.334,25.357,25.337,25.294,25.299,25.305,25.303,25.32,25.313,25.329,25.334,25.314,25.303,25.311,25.318,25.313,25.321,25.326,25.335,25.35,25.335,25.278,25.225,25.211,25.222,25.25,25.248,25.236,25.22,25.21,25.248,25.18,25.142,25.146,25.179,25.173,25.145,25.117,25.104,25.103,25.104,25.08,25.134,24.91,24.873,24.838,24.809,24.788
25.364,25.376,25.232,25.225,25.23,25.245,25.25,25.275,25.259,25.274,25.282,25.306,25.313,25.335,25.314,25.271,25.276,25.283,25.281,25.298,25.29,25.306,25.309,25.29,25.279,25.287,25.295,25.289,25.297,25.303,25.309,25.324,25.311,25.268,25.214,25.196,25.207,25.235,25.23,25.235,25.217,25.206,25.245,25.179,25.142,25.146,25.179,25.173,25.145,25.117,25.104,25.102,25.104,25.079,25.133,24.91,24.871,24.837,24.807,24.786
25.356,25.368,25.229,25.223,25.228,25.243,25.248,25.273,25.26,25.275,25.283,25.307,25.312,25.334,25.313,25.27,25.275,25.282,25.279,25.296,25.288,25.305,25.308,25.288,25.277,25.286,25.294,25.288,25.295,25.301,25.308,25.323,25.31,25.266,25.211,25.2,25.211,25.238,25.234,25.239,25.221,25.21,25.249,25.183,25.146,25.152,25.191,25.187,25.158,25.131,25.119,25.121,25.123,25.096,25.151,24.927,24.888,24.855,24.826,24.804
25.376,25.387,25.238,25.235,25.241,25.258,25.264,25.288,25.275,25.288,25.296,25.321,25.323,25.343,25.322,25.279,25.283,25.29,25.288,25.306,25.297,25.314,25.317,25.297,25.286,25.293,25.301,25.296,25.304,25.309,25.316,25.332,25.316,25.272,25.22,25.21,25.22,25.245,25.241,25.246,25.228,25.228,25.263,25.198,25.162,25.167,25.204,25.187,25.156,25.127,25.117,25.117,25.114,25.087,25.141,24.913,24.873,24.839,24.809,24.787
25.318,25.329,25.183,25.174,25.183,25.2,25.204,25.226,25.215,25.228,25.238,25.263,25.264,25.285,25.269,25.23,25.236,25.243,25.242,25.26,25.251,25.267,25.27,25.248,25.236,25.244,25.253,25.248,25.256,25.261,25.269,25.284,25.267,25.221,25.175,25.171,25.18,25.205,25.204,25.205,25.183,25.186,25.229,25.17,25.135,25.139,25.177,25.169,25.134,25.101,25.091,25.092,25.091,25.064,25.119,24.887,24.851,24.817,24.787,24.759
25.284,25.298,25.154,25.145,25.152,25.171,25.174,25.197,25.188,25.201,25.211,25.235,25.236,25.257,25.243,25.208,25.215,25.223,25.222,25.24,25.231,25.247,25.249,25.227,25.215,25.222,25.231,25.227,25.235,25.241,25.248,25.264,25.246,25.199,25.153,25.151,25.159,25.183,25.183,25.188,25.163,25.164,25.208,25.148,25.117,25.123,25.162,25.153,25.117,25.077,25.059,25.059,25.053,25.026,25.084,24.848,24.812,24.773,24.74,24.715
25.278,25.29,25.15,25.141,25.148,25.168,25.171,25.193,25.183,25.196,25.206,25.231,25.233,25.254,25.241,25.209,25.218,25.228,25.228,25.247,25.239,25.256,25.257,25.233,25.22,25.226,25.235,25.231,25.24,25.246,25.254,25.269,25.254,25.203,25.156,25.153,25.16,25.186,25.186,25.193,25.175,25.173,25.211,25.158,25.13,25.137,25.178,25.166,25.126,25.081,25.047,25.042,25.035,25.013,25.072,24.849,24.807,24.764,24.729,24.702
25.262,25.274,25.133,25.123,25.13,25.15,25.151,25.174,25.165,25.178,25.187,25.211,25.213,25.238,25.223,25.19,25.198,25.205,25.204,25.222,25.213,25.228,25.228,25.206,25.194,25.2,25.21,25.205,25.215,25.219,25.227,25.241,25.226,25.173,25.128,25.126,25.134,25.159,25.156,25.169,25.149,25.143,25.184,25.137,25.108,25.12,25.155,25.142,25.104,25.064,25.041,25.054,25.045,25.017,25.069,24.846,24.803,24.76,24.725,24.7
25.299,25.311,25.17,25.16,25.167,25.188,25.189,25.207,25.193,25.207,25.217,25.24,25.243,25.268,25.254,25.221,25.229,25.236,25.236,25.253,25.244,25.259,25.258,25.236,25.223,25.23,25.239,25.234,25.244,25.248,25.255,25.27,25.254,25.2,25.156,25.152,25.16,25.187,25.183,25.195,25.172,25.168,25.203,25.159,25.127,25.136,25.173,25.159,25.122,25.082,25.058,25.068,25.04,25.016,25.065,24.845,24.802,24.76,24.725,24.7
25.254,25.266,25.125,25.118,25.124,25.147,25.146,25.165,25.161,25.18,25.189,25.213,25.222,25.248,25.233,25.192,25.2,25.207,25.209,25.225,25.219,25.233,25.232,25.212,25.2,25.208,25.217,25.211,25.22,25.225,25.231,25.245,25.23,25.178,25.134,25.131,25.14,25.168,25.163,25.174,25.156,25.155,25.193,25.151,25.106,25.118,25.149,25.141,25.109,25.07,25.045,25.056,25.04,24.986,25.039,24.825,24.788,24.745,24.713,24.687
25.161,25.174,25.03,25.024,25.032,25.054,25.05,25.07,25.065,25.079,25.085,25.109,25.111,25.136,25.118,25.077,25.082,25.089,25.092,25.107,25.107,25.122,25.123,25.105,25.096,25.104,25.112,25.105,25.114,25.117,25.123,25.136,25.126,25.075,25.033,25.03,25.038,25.067,25.06,25.071,25.059,25.061,25.099,25.063,25.03,25.045,25.077,25.076,25.038,25.007,24.981,24.993,24.973,24.952,24.991,24.789,24.755,24.714,24.681,24.659
25.106,25.119,24.978,24.971,24.979,25.002,24.999,25.02,25.014,25.029,25.037,25.062,25.062,25.087,25.067,25.023,25.027,25.033,25.037,25.052,25.053,25.068,25.071,25.055,25.047,25.055,25.064,25.056,25.065,25.067,25.072,25.085,25.074,25.027,24.985,24.983,24.991,25.019,25.011,25.022,25.009,25.013,25.051,25.014,24.987,24.999,25.031,25.027,24.997,24.965,24.946,24.956,24.93,24.911,24.97,24.781,24.747,24.706,24.675,24.652
25.071,25.086,24.945,24.938,24.945,24.968,24.964,24.985,24.978,24.992,25,25.026,25.022,25.048,25.031,24.985,24.989,24.995,24.996,25.011,25.012,25.028,25.034,25.02,25.013,25.022,25.032,25.025,25.032,25.034,25.039,25.051,25.04,24.991,24.951,24.949,24.957,24.985,24.977,24.987,24.973,24.977,25.018,24.984,24.959,24.969,25.002,24.993,24.958,24.935,24.921,24.933,24.91,24.891,24.954,24.77,24.74,24.703,24.673,24.651
25.08,25.093,24.954,24.947,24.954,24.976,24.974,24.994,24.988,25.001,25.008,25.033,25.03,25.062,25.045,25.002,25.005,25.01,25.012,25.026,25.027,25.044,25.051,25.039,25.032,25.042,25.052,25.045,25.053,25.054,25.058,25.069,25.058,25.008,24.968,24.963,24.971,25,24.993,25.003,24.989,24.992,25.035,25.002,24.973,24.981,25.01,25.006,24.973,24.949,24.933,24.952,24.927,24.904,24.972,24.788,24.765,24.743,24.714,24.688
25.029,25.042,24.906,24.898,24.904,24.926,24.924,24.943,24.936,24.949,24.958,24.982,24.98,25.014,24.991,24.946,24.948,24.955,24.957,24.972,24.974,24.991,24.997,24.982,24.973,24.981,24.991,24.982,24.989,24.989,24.994,25.006,24.995,24.946,24.906,24.901,24.91,24.939,24.931,24.942,24.925,24.929,24.973,24.937,24.904,24.912,24.945,24.94,24.9,24.88,24.869,24.888,24.902,24.883,24.949,24.759,24.734,24.696,24.658,24.632
25.031,25.044,24.907,24.899,24.905,24.927,24.925,24.945,24.939,24.952,24.961,24.985,24.983,25.016,24.992,24.946,24.949,24.956,24.96,24.974,24.975,24.99,24.996,24.982,24.972,24.981,24.991,24.981,24.988,24.988,24.993,25.006,24.994,24.944,24.903,24.899,24.908,24.938,24.931,24.942,24.926,24.93,24.972,24.937,24.9,24.909,24.945,24.955,24.913,24.889,24.877,24.895,24.906,24.903,24.963,24.774,24.747,24.709,24.67,24.633
24.999,25.013,24.876,24.869,24.875,24.898,24.895,24.917,24.908,24.923,24.931,24.956,24.954,24.985,24.959,24.923,24.922,24.929,24.93,24.945,24.947,24.961,24.971,24.955,24.946,24.953,24.959,24.947,24.952,24.951,24.954,24.964,24.956,24.909,24.869,24.866,24.875,24.904,24.894,24.905,24.889,24.893,24.933,24.901,24.866,24.875,24.907,24.915,24.89,24.86,24.836,24.855,24.867,24.872,24.924,24.746,24.722,24.682,24.64,24.61
24.976,24.991,24.855,24.849,24.855,24.878,24.874,24.896,24.886,24.901,24.908,24.934,24.932,24.962,24.936,24.9,24.899,24.906,24.907,24.921,24.923,24.938,24.948,24.934,24.925,24.933,24.938,24.926,24.931,24.93,24.933,24.943,24.935,24.887,24.848,24.845,24.854,24.883,24.873,24.884,24.868,24.872,24.912,24.88,24.846,24.855,24.887,24.894,24.867,24.825,24.801,24.819,24.83,24.834,24.887,24.752,24.729,24.691,24.647,24.616
24.94,24.953,24.815,24.807,24.815,24.837,24.834,24.855,24.846,24.86,24.868,24.892,24.891,24.923,24.9,24.864,24.864,24.869,24.871,24.886,24.889,24.902,24.911,24.898,24.887,24.895,24.902,24.891,24.898,24.898,24.903,24.916,24.911,24.865,24.823,24.82,24.829,24.858,24.848,24.86,24.845,24.848,24.889,24.857,24.824,24.833,24.864,24.875,24.851,24.809,24.777,24.791,24.807,24.811,24.868,24.723,24.735,24.691,24.646,24.618
24.944,24.956,24.821,24.814,24.821,24.844,24.84,24.862,24.854,24.868,24.877,24.901,24.899,24.933,24.908,24.873,24.873,24.877,24.882,24.897,24.9,24.914,24.923,24.91,24.898,24.906,24.913,24.902,24.909,24.91,24.914,24.927,24.921,24.875,24.833,24.832,24.84,24.87,24.86,24.871,24.857,24.86,24.901,24.868,24.835,24.844,24.876,24.887,24.859,24.818,24.785,24.802,24.812,24.817,24.879,24.728,24.743,24.691,24.649,24.623
