,y,u_delta,u_gaus,u_hov,u_biexp,u_rem
1049,92.16,0.0,0.0,0.3904685206259524,1.2182917547930388,6.0
1050,95.19999999999997,0.0,0.0,1.2010743177761487,2.246729497798522,5.986901932884598
1051,99.03999999999999,0.0,5.294981415507573,2.112618606000236,3.1076006228124204,5.9466125082733665
1052,103.79999999999998,0.0,5.435731146657058,2.9794382703394646,3.820857262727292,5.875745796031673
1053,110.31999999999998,0.0,5.56302589128741,3.7412312960084004,4.4043461978663245,5.775802060827245
1054,119.39999999999995,0.0,5.675756813440593,4.379012995559498,4.874017040609189,5.650304367618054
1055,131.11999999999998,0.0,5.772926950280748,4.893189208793971,5.244111125311294,5.503412613007182
1056,145.03999999999996,0.0,5.853665880389076,5.292704625086807,5.52733333486978,5.339273079908834
1057,160.76,0.0,5.917242700463498,5.589731419990112,5.735003792214296,5.161732006200111
1058,177.23999999999995,0.0,5.963077039958647,5.7971224479619945,5.877199470830652,4.974227320345448
1059,193.39999999999995,0.0,5.990747881557178,5.927238968512333,5.962879747191194,4.779765808370325
1060,208.15999999999994,0.0,6.0,5.991456304761317,6.0,4.580939604162754
1061,221.43999999999997,0.0,5.990747881557178,6.0,5.995614351447431,4.379959262205967
1062,233.07999999999998,0.0,5.963077039958647,5.961938270139343,5.955968584804766,4.17869232635559
1063,243.51999999999998,0.0,5.917242700463498,5.885244810725174,5.886583849709321,3.978702151795584
1064,253.19999999999996,0.0,5.853665880389076,5.77689027663186,5.792331946834159,3.781284620164921
1065,263.2,0.0,5.772926950280748,5.642940846740256,5.677503791772926,3.5875017860446667
1066,273.84,6.0,5.675756813440593,5.488655427012622,5.545870560196566,9.398212217143277
1067,284.91999999999996,0.0,5.56302589128741,5.709043880887019,6.619030708428064,9.214098073854382
1068,295.75999999999993,0.0,5.435731146657058,6.3376839525036575,7.491730568007597,9.022591112430804
1069,305.99999999999994,0.0,10.589962831015146,7.0587258101476085,8.188779823656379,8.809996740846053
1070,315.0799999999999,0.0,10.577712495268731,7.729363554044826,8.732323354546793,8.573215388376656
1071,322.59999999999997,0.0,10.541040179267686,8.29172060780453,9.142107378429758,8.313937835277294
1072,328.4799999999999,0.0,10.48018123094144,8.728859159148717,9.435720275070382,8.035796302000588
1073,332.9599999999999,0.0,10.395525483677003,9.042900822861554,9.62881070259766,7.742991179262029
1074,336.03999999999996,0.0,10.287613658070928,9.244217017544845,9.735285439604432,7.439651689292664
1075,337.43999999999994,0.0,10.157132367609794,9.346154781952594,9.76748516191218,7.129559150383139
1076,337.1199999999999,0.0,10.004907772027007,9.362523227056883,9.736346722768857,6.816047161225317
1077,335.7199999999999,0.0,9.831897935239937,9.306450026382478,9.651547750944104,6.5019861009356985
1078,333.43999999999994,0.0,9.639183958275801,9.189913039550863,9.521637053312045,6.189805987526589
1079,330.35999999999996,0.0,9.427959971376138,9.023599236636647,9.354152661477404,5.8815350478262864
1080,326.7599999999999,0.0,9.199522083384407,8.816916908567293,9.15572818553268,5.578843019709678
1081,322.63999999999993,0.0,8.955256400352102,8.578076152676598,8.932188626206656,5.283084044737226
1082,317.8399999999999,0.0,8.69662623876126,8.314195983779031,8.688636380230697,4.99533686094716
1083,312.9999999999999,0.0,8.42515867151269,8.031416225433063,8.429529332993384,4.716441402661376
1084,308.63999999999993,0.0,8.142430556483717,7.735006489180527,8.158750544629527,4.447031646956058
1085,304.7199999999999,6.0,7.850054207605365,7.42946648946236,7.879671067912285,10.187564804479369
1086,301.7199999999999,0.0,7.549662876630039,7.509088917508067,8.813498320522273,9.938347145256511
1087,299.4,0.0,7.242896219657672,8.006770829345111,9.554597609994333,9.686458592347366
1088,296.43999999999994,0.0,12.226367341207776,8.606021160666273,10.12740830245082,9.417875553867622
1089,292.15999999999997,0.0,12.052472831448004,9.16343023251789,10.553716355308065,9.129190969055824
1090,286.71999999999997,0.0,11.863563561452036,9.620553225162361,10.852920940500265,8.821808381592895
1091,279.59999999999997,0.0,11.660056516158605,9.959917900529318,11.042275528263696,8.49909183679058
1092,271.28,0.0,11.442420206567794,10.183143749922781,11.137105927638931,8.164991477263772
1093,262.87999999999994,0.0,11.211178329721578,10.300131435940205,11.151009038836518,7.823403120618628
1094,254.88000000000002,0.0,10.96691285307706,10.323786629588454,11.096027603600639,7.4778904717906585
1095,247.03999999999996,0.0,10.710266363614462,10.26750389189976,10.982813031433636,7.131584321572268
1096,239.59999999999997,0.0,10.441943539252655,10.144023557423667,10.820769566707728,6.787166147046522
1097,231.55999999999995,0.0,10.162711621797824,9.964961118311873,10.61818482494626,6.446890057280406
1098,222.15999999999994,0.0,9.873399796123131,9.740663597664875,10.382347314558604,6.112620525588612
1099,211.35999999999996,0.0,9.574897408842482,9.480222160482018,10.119652671180301,5.785874939680061
1100,199.83999999999997,0.0,9.268150990570861,9.191550775546906,9.835699070408324,5.467865728776552
1101,187.79999999999995,0.0,8.954160078051565,8.881491622719297,9.53537301092955,5.159539852058642
1102,176.2,0.0,8.633971865023057,8.555925983286436,9.222927028335722,4.861614751277725
1103,165.35999999999996,0.0,8.308674742723834,8.21988247463509,8.90204899965058,4.574610583607946
1104,154.75999999999996,0.0,7.979390821436914,7.877636289408163,8.575924637576696,4.298878823821276
1105,144.07999999999998,6.0,7.647267552547601,7.532801929275459,8.24729377795375,10.03462753753579
1106,133.11999999999995,0.0,7.313468595399317,7.5788808869430015,9.136792469239413,9.781943543756945
1107,121.71999999999998,0.0,6.979164094058724,8.048068157303867,9.838268930155461,9.52771385487528
1108,110.23999999999997,0.0,11.940501960858928,8.62324918604129,10.375694726074633,9.257745518619359
1109,99.63999999999999,0.0,11.749421597418005,9.160460190432778,10.770432796972022,8.968483028494562
1110,90.39999999999998,0.0,11.547827842010884,9.600764951388982,11.04149981145195,8.661200069576603
1111,83.51999999999998,0.0,11.33570545382734,9.926256786657508,11.205803257247311,8.339147312312312
1112,80.27999999999999,0.0,11.113106711399379,10.138170605941347,11.278356817942807,8.006176097659885
1113,81.27999999999997,0.0,10.88015683255945,10.246066411778378,11.272475023446212,7.666096342162191
1114,86.67999999999998,0.0,10.637058432795387,10.262549282527857,11.199945756996094,7.322397276959176
1115,96.23999999999998,0.0,10.384094902647773,10.200749466384812,11.071190239795712,6.978145302274533
1116,108.91999999999999,0.0,10.121632600919913,10.073173267149052,10.895405154756551,6.635966370861762
1117,122.47999999999998,0.0,9.85012178011744,9.891230541777663,10.68069079577358,6.29806691790026
1118,135.51999999999998,0.0,9.570096183347724,9.665088514217771,10.434166805215927,5.96627064074472
1119,146.79999999999995,0.0,9.282171277395376,9.403680147559925,10.162076566240476,5.642060182414841
1120,155.51999999999998,0.0,8.963845593394622,8.940354263796255,9.571152643059614,5.332935303832571
1121,161.39999999999995,0.0,8.666229236397488,8.643577257220938,9.282458256443874,5.033035685817385
1122,165.11999999999995,0.0,8.362388466775224,8.33088214293404,8.981416094471696,4.743091300926242
1123,167.31999999999996,0.0,8.053310145154018,8.00726917629359,8.671679852109547,4.463636113953084
1124,168.67999999999998,0.0,7.740023298240723,7.676992558891658,8.356407790770392,4.195036358679454
1125,169.75999999999996,0.0,7.423591072381967,7.343652811128247,8.038318086548074,3.9375155638670774
1126,171.32,0.0,7.105101817025546,7.010275357209849,7.71973852738733,3.691176480659613
1127,173.59999999999997,0.0,6.785659465213794,6.679383514871961,7.402650989407644,3.4560203738907767
1128,176.47999999999996,0.0,6.466373396024059,6.35306249534059,7.088731429637849,3.2319638649894777
1129,180.11999999999995,0.0,6.148347976624728,6.033016262009048,6.779385709688793,3.0188536280389537
1130,184.55999999999995,0.0,5.832671989009594,5.720618667639935,6.475781675040712,2.81647917854061
1131,189.19999999999996,0.0,5.520408148356015,5.416957444490557,6.17887754397094,2.6245839468065517
1132,194.11999999999995,0.0,5.212582916348805,5.122872698575912,5.88944812137236,2.4428748757258028
1133,199.32,0.0,4.910176803922497,4.838993339936037,5.60810721887942,2.271030727260149
1134,203.92,0.0,4.614115344065206,4.565766737547205,5.335328253821324,2.1087091669052658
1135,207.43999999999997,0.0,4.325260897112441,4.303484744223613,5.071462300862766,1.9555528533929833
1136,210.07999999999998,0.0,4.044405428980955,4.052308699619689,4.816754509876869,1.81119465540153
1137,211.83999999999997,0.0,3.772264377794937,3.8122890989812914,4.571358413194621,1.675262029552817
1138,213.15999999999994,0.0,3.486276176319151,3.408957309346053,4.0366202993722675,1.5536975082186542
1139,215.35999999999996,0.0,3.237331530071367,3.2039397815254462,3.828847685526372,1.4393457762025166
1140,219.35999999999996,0.0,2.998121334197228,3.008811297113981,3.6292718663972128,1.3318712524563923
1141,225.83999999999997,0.0,2.7691069432196467,2.8234012291603947,3.4378601728544727,1.2309422140693698
1142,234.91999999999993,0.0,2.5506499180584,2.6474941163276546,3.2545359106700813,1.1362326617244878
1143,245.55999999999995,0.0,2.343014332776196,2.480838653363607,3.0791854213036727,1.047423823645293
1144,256.2799999999999,0.0,2.1463701527864782,2.323155212861652,2.91166433987195,0.9642053579616814
1145,265.43999999999994,6.0,1.9607975817958314,2.1741427736408583,2.751803002344931,6.8862763027620995
1146,271.4,0.0,1.7862922607490137,2.4239536366101038,3.817703056225774,6.813345793736778
1147,272.87999999999994,0.0,1.6227711913858036,3.1019299759831145,4.701012344677546,6.7320355068894635
1148,270.55999999999995,0.0,6.765060665348017,3.888539846651528,5.423799310815178,6.627982849974704
1149,265.19999999999993,0.0,6.763727298689383,4.637784023691675,6.005787723805767,6.497543766663429
1150,258.11999999999995,0.0,6.7592696236025755,5.289025366428378,6.464589411923329,6.341971670066053
1151,251.23999999999995,0.0,6.750250213215248,5.822946376608764,6.815914794881727,6.1645540152100615
1152,246.39999999999995,0.0,6.7353005926882625,6.239624301580951,7.073763882898097,5.969226252736545
1153,243.75999999999993,0.0,6.713143338212333,6.547682581971744,7.250599836226394,5.759921242063756
1154,243.83999999999997,0.0,6.6826123001388105,6.758980047101164,7.357502192298047,5.540282573698034
1155,246.55999999999995,0.0,6.6426705812656035,6.886064321790708,7.404309723182605,5.313556039772388
1156,250.47999999999993,0.0,6.592425953186407,6.941001719782364,7.399747082233635,5.082566528753153
1157,254.91999999999993,0.0,6.507947931735179,6.760456562435878,7.052810787302466,4.8560509403614835
1158,259.64,0.0,6.439010357987726,6.71612596739463,6.986629874322364,4.629274877482978
1159,264.35999999999996,0.0,6.35744821165783,6.628572344517618,6.8885118369346,4.403985861775868
1160,269.64,0.0,6.263132313428784,6.50558072914635,6.763830174886075,4.181633787635267
1161,276.0399999999999,0.0,6.156099080565598,6.353940443624351,6.617312135255671,3.9634074044215106
1162,283.4799999999999,0.0,6.036548552021193,6.179543833866617,6.453107588165748,3.750267717144169
1163,291.67999999999995,0.0,5.904839416243807,5.987483318221623,6.274850485980081,3.542978075078265
1164,299.7199999999999,0.0,5.76148123992379,5.782141265701129,6.085714382155124,3.3421310049259803
1165,306.23999999999995,0.0,5.60712415136436,5.567275137407691,5.888462484735106,3.1481720290590336
1166,311.0399999999999,0.0,5.442546279445916,5.34608966974923,5.685492590259354,2.9614206277353627
1167,313.31999999999994,0.0,5.268639287333699,5.121305176347586,5.478877430525775,2.7820887799667338
1168,312.59999999999997,0.0,5.086392368498964,4.895217261545186,5.270400958198049,2.6102972132337094
1169,309.31999999999994,0.0,4.896875090927981,4.669749768270656,5.061590997946685,2.4460896501415306
1170,303.9599999999999,0.0,4.7012194835252155,4.446502235596647,4.8537484570745155,2.2894452789668893
1171,296.4,0.0,4.500601756911307,4.226791343003849,4.647973299559053,2.1402896322651594
1172,287.79999999999995,12.0,4.296224039580758,4.011688068681844,4.445188570434611,13.998504075250946
1173,279.71999999999997,10.0,4.089296490471942,4.58298792310994,6.68274449667641,23.86393404772243
1174,272.32,0.0,3.881020121379208,6.651483611329508,10.575465142505815,23.71020005833516
1175,265.43999999999994,0.0,14.26253345945771,9.628741391008722,13.821524351903118,23.487079437449946
1176,259.11999999999995,0.0,23.161514811613024,12.69181699019475,16.49837523200283,23.164088224805944
1177,252.27999999999992,0.0,23.422048737095675,15.303171681010525,18.376547434339386,22.744664475061366
1178,243.35999999999996,0.0,23.661237145582138,17.686242826417754,20.134215854159585,22.231327396223158
1179,232.19999999999996,0.0,23.848408948001335,19.62203911733428,21.507888418367774,21.63805141282669
1180,218.99999999999994,0.0,23.981108399144674,21.12919997685637,22.546877419812176,20.979840131446345
1181,203.79999999999998,0.0,24.057268944618578,22.246988277292807,23.29510979364452,20.271071908727727
1182,187.15999999999997,0.0,24.075253563674416,23.021355058442133,23.791670709629056,19.524808048316068
1183,169.75999999999993,0.0,24.03388922635175,23.498359445782597,24.071297441286966,18.752568449693367
1184,152.19999999999996,0.0,23.932494606745394,23.721233531131446,24.164821823337178,17.964327982499466
1185,134.92,0.0,23.770900340202886,23.729237778896202,24.099570290713764,17.168611317932463
1186,118.79999999999998,0.0,23.54946127932326,23.55737919066098,23.89972566737259,16.372626154961893
1187,104.83999999999999,0.0,23.269060386855184,23.23652917058066,23.58665351559933,15.582405900566933
1188,93.99999999999997,0.0,22.93110409753907,22.79371519537458,23.179195886885328,14.80294839624016
1189,86.43999999999998,0.0,22.53750917981515,22.252474303204384,22.693936859195766,14.038344860570295
1190,82.19999999999997,0.0,22.09068132620197,21.63321571414992,22.14544177428353,13.291896974221096
1191,80.67999999999998,0.0,21.593485892187672,20.953564196046628,21.546472067045798,12.56622180099157
1192,80.87999999999998,0.0,21.049211382099518,20.228681922624414,20.908179286659937,11.863345190844495
1193,81.83999999999999,0.0,20.46152644152992,19.471558320295713,20.240279618240866,11.184784386368078
1194,83.15999999999998,0.0,19.834431255048166,18.69326815123692,19.551210699961885,10.531620906475109
1195,84.99999999999997,0.0,19.17220436145353,17.90320572233812,18.84827254320929,9.904564772836963
1196,87.96,0.0,18.479345983964055,17.109293728563237,18.137754413072976,9.304010879897978
1197,92.23999999999998,0.0,17.76051902769577,16.31816709179176,17.425048665977187,8.73008835934598
1198,98.03999999999999,0.0,17.02048892078801,15.53533677575668,16.714752361154847,8.182703777802754
1199,105.03999999999999,0.0,16.264063468794866,14.765334785733305,16.01075949941669,7.661578839426051
1200,112.39999999999998,0.0,15.496033855679169,14.011843079881753,15.316343111882972,7.166283224571133
1201,119.35999999999997,0.0,14.72111786098931,13.277806914557598,14.634228282491005,6.696263104187118
1202,126.15999999999997,0.0,13.943906274429978,12.56553488648903,13.96665790927176,6.250865852102793
1203,132.63999999999996,0.0,13.168813379567467,11.876787589131538,13.315451634696869,5.829361401448685
1204,139.07999999999998,0.0,12.400032251852831,11.212855243357042,12.682058480025884,5.430960627146973
1205,145.63999999999996,0.0,11.641495476860776,10.574625917296279,12.067603635400559,5.054831124319591
1206,151.79999999999995,0.0,10.896841747163716,9.962646116481904,11.472930217037362,4.700110698296559
1207,156.95999999999998,0.0,10.169388645139549,9.377173495273123,10.898636476808088,4.365918822158899
1208,161.2,0.0,9.462111768658174,8.81822237190621,10.345108981867968,4.051366326103736
1209,164.67999999999995,0.0,8.777630211134918,8.285604300030531,9.812551966094944,3.755563560030269
1210,167.83999999999997,0.0,8.118198270604848,7.778964027840432,9.301013394623897,3.4776271951742945
1211,171.63999999999996,0.0,7.48570313748462,7.297808835646666,8.810408176728368,3.216685819512003
1212,176.55999999999997,0.0,6.881668200195016,6.8415347610100286,8.34053856196095,2.971884549049935
